ID	taxonomy	Kingdom	Phylum	Class	Order	Family	Genus	Species
OTU_8813	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Phyllobacteriaceae|g__Mesorhizobium|s__Mesorhizobium_huakuii	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium_huakuii
OTU_11201	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Ralstonia|s__Ralstonia_pseudosolanacearum	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	Ralstonia_pseudosolanacearum
OTU_13970	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Perlucidibaca|s__Perlucidibaca_sp_HR-E	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Perlucidibaca	Perlucidibaca_sp_HR-E
OTU_197	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Schaalia|s__Schaalia_canis	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Schaalia	Schaalia_canis
OTU_12376	k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_sp_X2	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio_sp_X2
OTU_5734	k__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Deinococcales|f__Deinococcaceae|g__Deinococcus|s__Deinococcus_deserti	Bacteria	Deinococcus-Thermus	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Deinococcus_deserti
OTU_543	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycolicibacterium|s__Mycolicibacterium_insubricum	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium_insubricum
OTU_14352	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Thiotrichales|f__Piscirickettsiaceae	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Piscirickettsiaceae		
OTU_87	k__Bacteria|p__Acidobacteria|c__NA|o__NA|f__NA|g__NA|s__Acidobacteria_bacterium_13_1_40CM_4_58_4	Bacteria	Acidobacteria	NA	NA	NA	NA	Acidobacteria_bacterium_13_1_40CM_4_58_4
OTU_6711	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus_aureus	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_aureus
OTU_2870	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_sp_TP-A0874	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces_sp_TP-A0874
OTU_9745	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Rhodosalinus|s__Rhodosalinus_sediminis	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodosalinus	Rhodosalinus_sediminis
OTU_1363	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_resistens	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium_resistens
OTU_2148	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Pseudonocardiales|f__Pseudonocardiaceae|g__Actinosynnema|s__Actinosynnema_sp_ALI-144	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Actinosynnema	Actinosynnema_sp_ALI-144
OTU_677	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Nocardiaceae|g__Rhodococcus|s__Rhodococcus_qingshengii	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus	Rhodococcus_qingshengii
OTU_8055	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Kiloniellales|f__Kiloniellaceae|g__Kiloniella	Bacteria	Proteobacteria	Alphaproteobacteria	Kiloniellales	Kiloniellaceae	Kiloniella	
OTU_9064	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Agrobacterium|s__Agrobacterium_sp_SCN_61-19	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	Agrobacterium_sp_SCN_61-19
OTU_5074	k__Bacteria|p__Candidatus_Terrybacteria	Bacteria	Candidatus_Terrybacteria					
OTU_12242	k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Desulfobacteraceae|g__Desulfatiglans|s__Desulfatiglans_anilini	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfatiglans	Desulfatiglans_anilini
OTU_9650	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus_versutus	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	Paracoccus_versutus
OTU_13593	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__NA|f__NA|g__NA|s__Gammaproteobacteria_bacterium_RIFOXYD12_FULL_61_37	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	Gammaproteobacteria_bacterium_RIFOXYD12_FULL_61_37
OTU_9163	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Rhizobium|s__Rhizobium_sp_58	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Rhizobium_sp_58
OTU_15099	k__Bacteria|p__candidate_division_NC10|c__NA|o__NA|f__NA|g__NA|s__candidate_division_NC10_bacterium_RBG_16_65_8	Bacteria	candidate_division_NC10	NA	NA	NA	NA	candidate_division_NC10_bacterium_RBG_16_65_8
OTU_14366	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Thiotrichales|f__Piscirickettsiaceae|g__Methylophaga|s__Methylophaga_muralis	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Piscirickettsiaceae	Methylophaga	Methylophaga_muralis
OTU_14764	k__Bacteria|p__Proteobacteria|c__Hydrogenophilalia|o__Hydrogenophilales|f__NA|g__NA|s__Hydrogenophilales_bacterium_17-61-9	Bacteria	Proteobacteria	Hydrogenophilalia	Hydrogenophilales	NA	NA	Hydrogenophilales_bacterium_17-61-9
OTU_13525	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__NA|f__NA|g__Candidatus_Thioglobus|s__Candidatus_Thioglobus_sp	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	Candidatus_Thioglobus	Candidatus_Thioglobus_sp
OTU_7523	k__Bacteria|p__NA|c__NA|o__NA|f__NA|g__NA|s__bacterium_HR23	Bacteria	NA	NA	NA	NA	NA	bacterium_HR23
OTU_2342	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae|g__Kitasatospora|s__Kitasatospora_sp_MMS16-BH015	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Kitasatospora	Kitasatospora_sp_MMS16-BH015
OTU_7140	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Syntrophomonadaceae|g__Dethiobacter|s__Dethiobacter_sp	Bacteria	Firmicutes	Clostridia	Clostridiales	Syntrophomonadaceae	Dethiobacter	Dethiobacter_sp
OTU_170	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	
OTU_5712	k__Bacteria|p__Cyanobacteria|c__NA|o__Synechococcales|f__Synechococcaceae|g__Synechococcus|s__Synechococcus_sp_PCC_7336	Bacteria	Cyanobacteria	NA	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus_sp_PCC_7336
OTU_6005	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Bacillus|s__Bacillus_oryziterrae	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus_oryziterrae
OTU_7758	k__Bacteria|p__Nitrospirae|c__Nitrospira|o__Nitrospirales|f__Nitrospiraceae|g__Leptospirillum|s__Leptospirillum_ferrooxidans	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Leptospirillum	Leptospirillum_ferrooxidans
OTU_7001	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__NA|g__NA|s__Clostridiales_bacterium_GWB2_37_7	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	Clostridiales_bacterium_GWB2_37_7
OTU_7953	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Brevundimonas|s__Brevundimonas_sp_374	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas_sp_374
OTU_13733	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae|g__Halomonas|s__Halomonas_elongata	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas	Halomonas_elongata
OTU_7760	k__Bacteria|p__Nitrospirae|c__Nitrospira|o__Nitrospirales|f__Nitrospiraceae|g__Leptospirillum|s__Leptospirillum_sp_Group_IV_UBA_BS	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Leptospirillum	Leptospirillum_sp_Group_IV_UBA_BS
OTU_7850	k__Bacteria|p__Planctomycetes|c__Planctomycetia	Bacteria	Planctomycetes	Planctomycetia				
OTU_1521	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Rathayibacter|s__Rathayibacter_tanaceti	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Rathayibacter	Rathayibacter_tanaceti
OTU_98	k__Bacteria|p__Acidobacteria|c__NA|o__NA|f__NA|g__NA|s__Acidobacteria_bacterium_13_2_20CM_58_27	Bacteria	Acidobacteria	NA	NA	NA	NA	Acidobacteria_bacterium_13_2_20CM_58_27
OTU_8650	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Methylobacteriaceae|g__Methylobacterium|s__Methylobacterium_sp_Leaf87	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	Methylobacterium_sp_Leaf87
OTU_13130	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Ectothiorhodospiraceae|g__Ectothiorhodospira|s__Ectothiorhodospira_haloalkaliphila	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Ectothiorhodospira	Ectothiorhodospira_haloalkaliphila
OTU_12566	k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__NA|f__NA|g__NA|s__Deltaproteobacteria_bacterium_CG_4_9_14_3_um_filter_63_12	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA	Deltaproteobacteria_bacterium_CG_4_9_14_3_um_filter_63_12
OTU_7372	k__Bacteria|p__Gemmatimonadetes|c__NA|o__NA|f__NA|g__NA|s__Gemmatimonadetes_bacterium_RBG_16_66_8	Bacteria	Gemmatimonadetes	NA	NA	NA	NA	Gemmatimonadetes_bacterium_RBG_16_66_8
OTU_202	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Trueperella|s__Trueperella_pyogenes	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Trueperella	Trueperella_pyogenes
OTU_5985	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Bacillus|s__Bacillus_mannanilyticus	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus_mannanilyticus
OTU_11358	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Hydrogenophaga|s__Hydrogenophaga_sp_NH-16	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Hydrogenophaga	Hydrogenophaga_sp_NH-16
OTU_6466	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Paenibacillaceae|g__Paenibacillus|s__Paenibacillus_fonticola	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus_fonticola
OTU_10583	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas_sp_CCH5-A5	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas_sp_CCH5-A5
OTU_13571	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__NA|f__NA|g__NA|s__Gammaproteobacteria_bacterium_RIFCSPHIGHO2_12_FULL_37_34	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	Gammaproteobacteria_bacterium_RIFCSPHIGHO2_12_FULL_37_34
OTU_13551	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__NA|f__NA|g__NA|s__Gammaproteobacteria_bacterium_HGW-Gammaproteobacteria-11	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	Gammaproteobacteria_bacterium_HGW-Gammaproteobacteria-11
OTU_1690	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Kocuria|s__Kocuria_marina	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Kocuria	Kocuria_marina
OTU_1129	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Agrococcus|s__Agrococcus_baldri	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Agrococcus	Agrococcus_baldri
OTU_13351	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Pectobacteriaceae|g__Sodalis|s__Sodalis_praecaptivus	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Sodalis	Sodalis_praecaptivus
OTU_1365	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_sediminis	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium_sediminis
OTU_6455	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Paenibacillaceae|g__Paenibacillus|s__Paenibacillus_curdlanolyticus	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus_curdlanolyticus
OTU_12388	k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__NA|g__NA|s__Desulfovibrionales_bacterium_GWA2_65_9	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	NA	NA	Desulfovibrionales_bacterium_GWA2_65_9
OTU_14370	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Thiotrichales|f__Piscirickettsiaceae|g__Methylophaga|s__Methylophaga_sp_42_25_T18	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Piscirickettsiaceae	Methylophaga	Methylophaga_sp_42_25_T18
OTU_9983	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Acidocella|s__Acidocella_sp_35-58-6	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acidocella	Acidocella_sp_35-58-6
OTU_7900	k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Planctomycetales|f__Planctomycetaceae|g__Rhodopirellula|s__Rhodopirellula_maiorica	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Rhodopirellula	Rhodopirellula_maiorica
OTU_12740	k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__NA|f__NA|g__Sulfurovum|s__Sulfurovum_sp_enrichment_culture_clone_C5	Bacteria	Proteobacteria	Epsilonproteobacteria	NA	NA	Sulfurovum	Sulfurovum_sp_enrichment_culture_clone_C5
OTU_5868	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Alicyclobacillaceae|g__Kyrpidia	Bacteria	Firmicutes	Bacilli	Bacillales	Alicyclobacillaceae	Kyrpidia	
OTU_5518	k__Bacteria|p__Cyanobacteria|c__NA|o__Nostocales|f__Nostocaceae|g__Cylindrospermum|s__Cylindrospermum_stagnale	Bacteria	Cyanobacteria	NA	Nostocales	Nostocaceae	Cylindrospermum	Cylindrospermum_stagnale
OTU_7893	k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Planctomycetales|f__Planctomycetaceae|g__Planctopirus|s__Planctopirus_hydrillae	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Planctopirus	Planctopirus_hydrillae
OTU_8708	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Methylocystaceae|g__Methylocystis|s__Methylocystis_sp_MitZ-2018	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylocystaceae	Methylocystis	Methylocystis_sp_MitZ-2018
OTU_6399	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Paenibacillaceae|g__Brevibacillus|s__Brevibacillus_thermoruber	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Brevibacillus	Brevibacillus_thermoruber
OTU_1952	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__NA|f__NA|g__NA|s__uncultured_actinobacterium_HF0500_35G12	Bacteria	Actinobacteria	Actinobacteria	NA	NA	NA	uncultured_actinobacterium_HF0500_35G12
OTU_10606	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas_sp_LK11	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas_sp_LK11
OTU_13427	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Legionellales|f__Legionellaceae|g__Legionella|s__Legionella_londiniensis	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	Legionella_londiniensis
OTU_9026	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Phyllobacteriaceae|g__Phyllobacterium|s__Phyllobacterium_trifolii	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Phyllobacterium	Phyllobacterium_trifolii
OTU_7730	k__Bacteria|p__Nitrospirae|c__NA|o__NA|f__NA|g__NA|s__Nitrospirae_bacterium_RBG_13_39_12	Bacteria	Nitrospirae	NA	NA	NA	NA	Nitrospirae_bacterium_RBG_13_39_12
OTU_1416	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_sp_MRS-1	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium_sp_MRS-1
OTU_2083	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Acidipropionibacterium|s__Acidipropionibacterium_virtanenii	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Acidipropionibacterium	Acidipropionibacterium_virtanenii
OTU_7177	k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Thermoanaerobacteraceae|g__Ammonifex|s__Ammonifex_degensii	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Ammonifex	Ammonifex_degensii
OTU_5764	k__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Deinococcales|f__Trueperaceae|g__Truepera|s__Truepera_radiovictrix	Bacteria	Deinococcus-Thermus	Deinococci	Deinococcales	Trueperaceae	Truepera	Truepera_radiovictrix
OTU_12669	k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Syntrophobacterales|f__Syntrophaceae|g__Desulfobacca|s__Desulfobacca_sp_RBG_16_60_12	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophaceae	Desulfobacca	Desulfobacca_sp_RBG_16_60_12
OTU_4047	k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium_frigidarium	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium_frigidarium
OTU_1691	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Kocuria|s__Kocuria_palustris	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Kocuria	Kocuria_palustris
OTU_9520	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Litoreibacter|s__Litoreibacter_ascidiaceicola	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Litoreibacter	Litoreibacter_ascidiaceicola
OTU_9894	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Thalassobius|s__Thalassobius_gelatinovorus	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Thalassobius	Thalassobius_gelatinovorus
OTU_5580	k__Bacteria|p__Cyanobacteria|c__NA|o__Oscillatoriales	Bacteria	Cyanobacteria	NA	Oscillatoriales			
OTU_8076	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__NA|f__NA|g__Candidatus_Puniceispirillum|s__Candidatus_Puniceispirillum_marinum	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	Candidatus_Puniceispirillum	Candidatus_Puniceispirillum_marinum
OTU_5584	k__Bacteria|p__Cyanobacteria|c__NA|o__Oscillatoriales|f__Coleofasciculaceae|g__Geitlerinema|s__Geitlerinema_sp_PCC_7407	Bacteria	Cyanobacteria	NA	Oscillatoriales	Coleofasciculaceae	Geitlerinema	Geitlerinema_sp_PCC_7407
OTU_5101	k__Bacteria|p__Candidatus_Woesebacteria|c__NA|o__NA|f__NA|g__NA|s__Candidatus_Woesebacteria_bacterium_RBG_16_39_8b	Bacteria	Candidatus_Woesebacteria	NA	NA	NA	NA	Candidatus_Woesebacteria_bacterium_RBG_16_39_8b
OTU_4824	k__Bacteria|p__Candidatus_Kaiserbacteria|c__NA|o__NA|f__NA|g__NA|s__Candidatus_Kaiserbacteria_bacterium_CG10_big_fil_rev_8_21_14_0_10_51_14	Bacteria	Candidatus_Kaiserbacteria	NA	NA	NA	NA	Candidatus_Kaiserbacteria_bacterium_CG10_big_fil_rev_8_21_14_0_10_51_14
OTU_3245	k__Bacteria|p__Armatimonadetes|c__NA|o__NA|f__NA|g__NA|s__Armatimonadetes_bacterium_Uphvl-Ar1	Bacteria	Armatimonadetes	NA	NA	NA	NA	Armatimonadetes_bacterium_Uphvl-Ar1
OTU_12333	k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfonatronaceae|g__Desulfonatronum|s__Desulfonatronum_lacustre	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfonatronaceae	Desulfonatronum	Desulfonatronum_lacustre
OTU_12194	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales|f__Zoogloeaceae|g__Thauera|s__Thauera_sp_27	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Thauera	Thauera_sp_27
OTU_110	k__Bacteria|p__Acidobacteria|c__NA|o__NA|f__NA|g__NA|s__Acidobacteria_bacterium_RIFCSPHIGHO2_02_FULL_67_57	Bacteria	Acidobacteria	NA	NA	NA	NA	Acidobacteria_bacterium_RIFCSPHIGHO2_02_FULL_67_57
OTU_10	k__Bacteria|p__Acidobacteria|c__Acidobacteriia|o__Acidobacteriales|f__Acidobacteriaceae|g__Acidobacterium	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Acidobacterium	
OTU_7075	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptococcaceae|g__NA|s__Peptococcaceae_bacterium	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	NA	Peptococcaceae_bacterium
OTU_13243	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_sp_R8	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia_sp_R8
OTU_5150	k__Bacteria|p__Chlamydiae|c__Chlamydiia|o__Parachlamydiales|f__Parachlamydiaceae|g__Parachlamydia|s__Parachlamydia_sp	Bacteria	Chlamydiae	Chlamydiia	Parachlamydiales	Parachlamydiaceae	Parachlamydia	Parachlamydia_sp
OTU_4190	k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Kriegella|s__Kriegella_aquimaris	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Kriegella	Kriegella_aquimaris
OTU_4454	k__Bacteria|p__Bacteroidetes|c__NA|o__NA|f__NA|g__NA|s__Bacteroidetes_bacterium_RBG_13_42_15	Bacteria	Bacteroidetes	NA	NA	NA	NA	Bacteroidetes_bacterium_RBG_13_42_15
OTU_11959	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Chromobacteriaceae|g__Pseudogulbenkiania|s__Pseudogulbenkiania_ferrooxidans	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Pseudogulbenkiania	Pseudogulbenkiania_ferrooxidans
OTU_14097	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_protegens	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas_protegens
OTU_5553	k__Bacteria|p__Cyanobacteria|c__NA|o__Nostocales|f__Rivulariaceae|g__Calothrix	Bacteria	Cyanobacteria	NA	Nostocales	Rivulariaceae	Calothrix	
